Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Churn,Education_Group,Income_Group,LOG_Credit_Limit,LOG_Avg_Open_To_Buy,LOG_Avg_Utilization_Ratio
50,F,1,Unknown,Single,Unknown,Blue,39,6,3,3,9248.0,0,9248.0,0.613,2325,45,0.552,0.0,1,Unknown,Unknown,9.13227071655426,9.13227071655426,0.0
55,M,2,High School,Married,$120K +,Blue,50,3,2,3,17627.0,1756,15871.0,0.757,4836,74,0.721,0.1,0,Low Education,High Income,9.777243825961877,9.672311829524654,0.09531017980432487
27,F,1,Uneducated,Unknown,Less than $40K,Blue,16,3,1,2,1438.3,0,1438.3,0.469,4479,70,0.628,0.0,0,Low Education,Low Income,7.271912163268625,7.271912163268625,0.0
44,F,3,College,Married,Less than $40K,Blue,36,2,3,3,5357.0,2139,3218.0,0.499,1979,48,0.655,0.399,1,Medium Education,Low Income,8.586346050104554,8.076826031298808,0.3357576956833441
49,F,4,Uneducated,Married,Unknown,Blue,38,4,2,1,2542.0,850,1692.0,0.723,4972,79,0.717,0.334,0,Low Education,Unknown,7.841099765422119,7.4342573821331355,0.288181947493432
51,F,1,Post-Graduate,Single,$40K - $60K,Blue,46,4,1,3,2275.0,1219,1056.0,0.639,4807,72,0.6,0.536,0,High Education,Low Income,7.730174795246222,6.963189985870238,0.42918163472548043
43,F,4,Uneducated,Divorced,Less than $40K,Blue,33,6,3,1,1706.0,0,1706.0,0.601,2371,45,0.5,0.0,1,Low Education,Low Income,7.442492722794441,7.442492722794441,0.0
54,F,2,High School,Divorced,Less than $40K,Blue,36,6,3,1,3591.0,2517,1074.0,0.665,2313,43,0.536,0.701,1,Low Education,Low Income,8.18646442942209,6.980075940561763,0.5312163134137247
44,M,3,Graduate,Single,$40K - $60K,Silver,29,5,1,3,19360.0,870,18490.0,0.532,3966,78,0.902,0.045,0,Medium Education,Low Income,9.871016012389166,9.825039406206987,0.04401688541677432
56,F,4,Unknown,Married,Less than $40K,Blue,44,3,3,2,1707.0,0,1707.0,0.683,4846,80,0.569,0.0,0,Unknown,Low Income,7.443078374348516,7.443078374348516,0.0
53,M,4,Unknown,Single,Less than $40K,Blue,43,6,3,1,3844.0,2079,1765.0,0.755,4271,56,0.806,0.541,0,Unknown,Low Income,8.254528881939745,7.476472381163905,0.4324315563379787
45,F,3,High School,Married,$40K - $60K,Blue,39,6,4,1,2851.0,0,2851.0,0.482,3916,64,0.829,0.0,0,Low Education,Low Income,7.955775781534187,7.955775781534187,0.0
49,F,3,High School,Married,Less than $40K,Blue,45,3,2,3,2951.0,2437,514.0,0.765,2519,36,0.565,0.826,1,Low Education,Low Income,7.990238185720363,6.244166900663736,0.6021277821727767
38,F,1,Doctorate,Married,Less than $40K,Blue,28,6,1,1,1438.3,0,1438.3,0.813,4475,74,0.644,0.0,0,High Education,Low Income,7.271912163268625,7.271912163268625,0.0
54,M,1,College,Single,$120K +,Blue,37,6,2,3,9090.0,2517,6573.0,0.661,2239,43,0.72,0.277,1,Medium Education,High Income,9.115040192121858,8.790877754224164,0.24451357705040225
45,M,5,Graduate,Married,$120K +,Blue,26,6,3,2,34516.0,797,33719.0,1.133,3643,59,1.034,0.023,0,Medium Education,High Income,10.44920723527944,10.425846412115792,0.02273948696948943
53,M,2,Unknown,Married,$80K - $120K,Blue,34,4,3,2,1837.0,875,962.0,0.58,2169,43,0.654,0.476,1,Unknown,Middle Income,7.516433302915632,6.870053411798126,0.3893357261782807
48,F,4,Graduate,Single,Unknown,Blue,40,3,3,3,2300.0,1906,394.0,0.803,4538,71,0.868,0.829,0,Medium Education,Unknown,7.741099090035366,5.978885764901122,0.6037693694087286
36,F,1,Uneducated,Married,Less than $40K,Blue,36,6,1,3,2611.0,537,2074.0,0.848,5121,83,0.804,0.206,0,Low Education,Low Income,7.867871490396322,7.637716432664798,0.1873090983049937
40,M,4,Unknown,Unknown,$80K - $120K,Blue,27,4,3,2,22863.0,927,21936.0,0.569,4071,69,0.725,0.041,0,Unknown,Middle Income,10.037318900169648,9.995929987925688,0.04018178963283183
53,F,3,Unknown,Married,$40K - $60K,Blue,46,6,3,1,2192.0,1146,1046.0,0.622,4756,85,0.735,0.523,0,Unknown,Low Income,7.693025748417888,6.953684210870537,0.42068207391302476
40,F,2,High School,Divorced,Less than $40K,Blue,28,4,6,3,2917.0,1310,1607.0,0.757,4736,79,0.795,0.449,0,Low Education,Low Income,7.978653729082731,7.382746449738912,0.3708736633385453
41,F,3,High School,Single,$40K - $60K,Blue,31,3,3,2,1438.3,913,525.3,0.981,4300,68,0.619,0.635,0,Low Education,Low Income,7.271912163268625,6.265871392359733,0.4916428043492167
37,F,3,Graduate,Single,Less than $40K,Blue,21,4,2,2,1784.0,577,1207.0,0.542,2348,47,0.516,0.323,1,Medium Education,Low Income,7.487173694213739,7.0967213784947605,0.27990188513281866
43,F,4,Graduate,Single,Less than $40K,Blue,36,5,4,1,8919.0,2231,6688.0,0.562,3923,73,1.028,0.25,0,Medium Education,Low Income,9.096051225574055,8.808219665118408,0.22314355131420976
52,F,2,Uneducated,Single,Less than $40K,Blue,37,4,3,1,2164.0,0,2164.0,0.688,5282,80,0.818,0.0,0,Low Education,Low Income,7.68017564043659,7.68017564043659,0.0
48,F,2,Unknown,Single,Unknown,Blue,38,4,4,3,2792.0,1375,1417.0,0.854,4364,62,0.879,0.492,0,Unknown,Unknown,7.934871565945177,7.257002707092073,0.40011750178156913
60,F,0,College,Married,Less than $40K,Blue,49,5,3,3,1634.0,1155,479.0,0.874,4522,83,0.766,0.707,0,Medium Education,Low Income,7.399398083331354,6.173786103901937,0.5347374438123036
39,F,1,College,Single,Less than $40K,Blue,32,4,2,3,2144.0,1557,587.0,0.775,4571,85,0.848,0.726,0,Medium Education,Low Income,7.6708948313621175,6.376726947898627,0.5458065926612362
37,M,2,Unknown,Single,$40K - $60K,Blue,26,4,1,2,3664.0,1449,2215.0,0.712,4413,65,0.548,0.395,0,Unknown,Low Income,8.206583614320753,7.703459047867175,0.33289441527332897
40,F,4,Uneducated,Married,Less than $40K,Blue,27,5,3,1,4788.0,1088,3700.0,0.808,4438,78,0.95,0.227,0,Low Education,Low Income,8.47407690034261,8.216358332386156,0.2045721657287744
34,F,3,College,Married,Less than $40K,Blue,23,3,3,3,2164.0,1176,988.0,0.835,5075,71,0.868,0.543,0,Medium Education,Low Income,7.68017564043659,6.8966943316227125,0.43372857338102383
48,F,3,Uneducated,Single,Less than $40K,Blue,43,5,4,2,1532.0,1183,349.0,0.617,4359,78,0.857,0.772,0,Low Education,Low Income,7.334981878871814,5.857933154483459,0.5721088521828892
56,F,2,Uneducated,Single,Less than $40K,Blue,36,1,3,5,1883.0,400,1483.0,0.528,1954,45,0.5,0.212,1,Low Education,Low Income,7.5411524551363085,7.302496423727326,0.1922718876471227
44,F,3,Doctorate,Single,$40K - $60K,Blue,40,4,1,3,3659.0,1356,2303.0,0.715,4861,74,0.762,0.371,0,High Education,Low Income,8.205218426395412,7.742402021815782,0.31554040058017735
47,F,2,High School,Married,Less than $40K,Blue,37,6,1,1,2946.0,2338,608.0,0.58,4717,70,0.628,0.794,0,Low Education,Low Income,7.988542982737695,6.411818267709897,0.5844477636366044
45,F,3,Uneducated,Divorced,Less than $40K,Blue,36,5,1,0,2697.0,2216,481.0,0.681,4063,75,0.786,0.822,0,Low Education,Low Income,7.900266036767701,6.1779441140506,0.5999347988377666
47,F,1,Graduate,Single,Unknown,Blue,40,3,1,3,3811.0,1970,1841.0,0.828,3578,76,0.689,0.517,0,Medium Education,Unknown,8.245909264774093,7.518607216815252,0.4167347003663952
35,F,2,Graduate,Married,$40K - $60K,Blue,27,5,2,3,1613.0,1085,528.0,0.659,5000,85,0.848,0.673,0,Medium Education,Low Income,7.3864708488298945,6.270988431858299,0.514618422004687
42,F,4,College,Married,Less than $40K,Blue,27,6,2,1,2043.0,0,2043.0,1.019,5198,77,0.711,0.0,0,Medium Education,Low Income,7.622663951323595,7.622663951323595,0.0
47,M,3,Uneducated,Married,$40K - $60K,Blue,29,1,2,4,1684.0,644,1040.0,0.723,2164,36,0.714,0.382,1,Low Education,Low Income,7.429520842786462,6.947937068614969,0.32353172534547814
47,F,5,Uneducated,Unknown,Unknown,Blue,34,4,1,3,3127.0,2094,1033.0,0.709,4518,86,0.83,0.67,0,Low Education,Unknown,8.048149101665201,6.9411900550683745,0.5128236264286637
47,M,2,College,Married,$40K - $60K,Blue,43,3,4,1,7106.0,736,6370.0,0.687,5192,75,0.562,0.104,0,Medium Education,Low Income,8.868835492826895,8.759511722116487,0.09893994785490356
50,F,2,Uneducated,Single,$40K - $60K,Blue,35,4,3,1,2784.0,2458,326.0,0.798,4904,81,0.8,0.883,0,Low Education,Low Income,7.932003152361385,5.7899601708972535,0.6328662496750154
51,F,3,High School,Single,$40K - $60K,Blue,38,5,3,1,5536.0,0,5536.0,0.695,4281,82,0.822,0.0,0,Low Education,Low Income,8.619208116822968,8.619208116822968,0.0
45,F,3,College,Married,Less than $40K,Blue,35,3,2,2,1717.0,1156,561.0,0.647,4301,64,0.641,0.673,0,Medium Education,Low Income,7.4489161025442,6.331501849893691,0.514618422004687
47,F,3,Unknown,Married,Less than $40K,Blue,38,3,3,2,1438.3,0,1438.3,0.198,1687,38,0.226,0.0,1,Unknown,Low Income,7.271912163268625,7.271912163268625,0.0
42,M,5,High School,Married,$60K - $80K,Blue,36,1,2,3,1866.0,0,1866.0,0.798,2833,42,0.355,0.0,1,Low Education,Middle Income,7.532088143541722,7.532088143541722,0.0
52,M,3,Unknown,Single,$80K - $120K,Blue,36,3,4,1,2516.0,1268,1248.0,0.751,4461,80,0.818,0.504,0,Unknown,Middle Income,7.830822995135316,7.130098510125578,0.4081282255276481
45,F,2,College,Divorced,$40K - $60K,Blue,39,4,3,4,3076.0,0,3076.0,0.734,2580,50,0.429,0.0,1,Medium Education,Low Income,8.031710375322042,8.031710375322042,0.0
48,M,4,Graduate,Single,$40K - $60K,Blue,36,5,2,3,7514.0,0,7514.0,0.514,4789,69,0.408,0.0,0,Medium Education,Low Income,8.924656302187074,8.924656302187074,0.0
52,F,2,Graduate,Married,$40K - $60K,Blue,36,6,4,2,2804.0,1782,1022.0,0.698,4357,69,0.605,0.636,0,Medium Education,Low Income,7.9391588179567965,6.930494765951626,0.4922542381805553
58,F,1,Post-Graduate,Divorced,Less than $40K,Blue,52,4,1,3,1817.0,0,1817.0,0.503,2347,45,0.452,0.0,1,High Education,Low Income,7.505492274737424,7.505492274737424,0.0
43,F,3,High School,Married,Less than $40K,Blue,28,3,3,2,2590.0,0,2590.0,0.63,3391,66,0.833,0.0,0,Low Education,Low Income,7.85979918056211,7.85979918056211,0.0
39,F,2,College,Single,$40K - $60K,Blue,29,5,3,1,4938.0,1593,3345.0,0.7,4516,82,0.783,0.323,0,Medium Education,Low Income,8.504918160540624,8.11552088154677,0.27990188513281866
53,M,3,College,Single,$60K - $80K,Blue,36,5,1,1,19940.0,2018,17922.0,0.42,4694,75,0.786,0.101,0,Medium Education,Middle Income,9.900533192709691,9.793840083231597,0.09621885774054292
52,F,0,Graduate,Single,Unknown,Blue,36,3,4,1,12366.0,0,12366.0,0.738,4880,76,0.9,0.0,0,Medium Education,Unknown,9.422786913742057,9.422786913742057,0.0
40,M,3,Graduate,Single,$40K - $60K,Blue,30,6,3,3,2583.0,2235,348.0,0.508,4500,83,0.509,0.865,0,Medium Education,Low Income,7.857093864902493,5.855071922202427,0.6232610530957788
62,F,0,Graduate,Single,Less than $40K,Blue,53,5,2,2,2616.0,801,1815.0,0.719,4655,68,0.511,0.306,0,Medium Education,Low Income,7.869783902530146,7.504391559161238,0.26696903085423934
52,F,3,Unknown,Single,$40K - $60K,Blue,45,5,3,1,6053.0,577,5476.0,0.85,5035,64,1.37,0.095,0,Unknown,Low Income,8.708474489581665,8.608312784783722,0.09075436326846414
59,F,0,Graduate,Married,Less than $40K,Blue,36,2,3,2,1708.0,0,1708.0,0.443,1992,38,0.357,0.0,1,Medium Education,Low Income,7.443663683115591,7.443663683115591,0.0
49,F,4,Unknown,Married,Less than $40K,Blue,33,3,2,1,2393.0,1667,726.0,0.974,3768,79,0.681,0.697,0,Unknown,Low Income,7.780720886117918,6.588926477533519,0.5288619862520892
53,F,1,Graduate,Divorced,Less than $40K,Blue,46,5,4,3,3424.0,1333,2091.0,0.667,4485,61,0.694,0.389,0,Medium Education,Low Income,8.138856750696325,7.645875825184813,0.3285840637722067
48,F,3,Post-Graduate,Married,Less than $40K,Blue,35,3,3,3,2640.0,2133,507.0,1.008,4956,72,0.846,0.808,0,High Education,Low Income,7.878912912297133,6.230481447578482,0.5922212619699848
59,F,0,Unknown,Single,$40K - $60K,Blue,42,6,2,2,1931.0,1409,522.0,0.887,4797,65,0.625,0.73,0,Unknown,Low Income,7.566311014772463,6.259581464064923,0.5481214085096876
50,M,2,Unknown,Single,$120K +,Blue,38,4,4,2,2123.0,995,1128.0,0.626,4516,78,0.625,0.469,0,Unknown,High Income,7.66105638236183,7.029087564149662,0.38458189719174024
54,F,2,Graduate,Married,$40K - $60K,Blue,44,3,4,2,1606.0,0,1606.0,0.763,2258,37,0.609,0.0,1,Medium Education,Low Income,7.382124365737512,7.382124365737512,0.0
41,M,4,Graduate,Married,$60K - $80K,Blue,26,5,2,2,5633.0,1395,4238.0,0.542,3695,75,0.63,0.248,0,Medium Education,Middle Income,8.636574948436317,8.352082671352637,0.22154226994723591
57,F,2,Graduate,Married,Less than $40K,Blue,45,6,2,2,1438.3,740,698.3,0.698,4970,87,0.933,0.514,0,Medium Education,Low Income,7.271912163268625,6.5500798347098215,0.41475515501525706
50,F,3,High School,Married,Less than $40K,Blue,32,6,2,3,2590.0,2087,503.0,0.7,4248,73,0.78,0.806,0,Low Education,Low Income,7.85979918056211,6.222576268071369,0.5911144549947938
43,M,5,Unknown,Single,$60K - $80K,Blue,24,3,1,3,4556.0,0,4556.0,0.961,4273,82,0.64,0.0,0,Unknown,Middle Income,8.424419791263883,8.424419791263883,0.0
47,F,4,High School,Married,Unknown,Blue,39,6,4,0,1537.0,0,1537.0,0.712,4234,75,0.786,0.0,0,Low Education,Unknown,7.338238150065589,7.338238150065589,0.0
55,M,3,High School,Single,$60K - $80K,Blue,47,3,2,2,1602.0,962,640.0,0.834,4873,97,0.764,0.6,0,Low Education,Middle Income,7.3796321526095525,6.46302945692067,0.4700036292457355
50,F,4,Graduate,Married,Less than $40K,Blue,31,4,2,1,2080.0,1799,281.0,0.651,5130,82,0.864,0.865,0,Medium Education,Low Income,7.640603826393634,5.641907070938114,0.6232610530957788
46,F,2,Unknown,Single,Unknown,Blue,34,6,3,1,7565.0,887,6678.0,0.81,4683,87,0.642,0.117,0,Unknown,Unknown,8.931419805192975,8.806723554725636,0.11064652008706366
47,M,2,Graduate,Divorced,$60K - $80K,Blue,29,5,2,3,4786.0,1553,3233.0,0.61,5039,76,0.81,0.324,0,Medium Education,Middle Income,8.473659189392508,8.081475040137052,0.28065745751481647
53,F,2,Graduate,Single,Less than $40K,Blue,38,4,2,3,2375.0,1353,1022.0,0.804,5000,76,0.617,0.57,0,Medium Education,Low Income,7.773173680482536,6.930494765951626,0.4510756193602167
48,F,2,High School,Married,Unknown,Blue,37,3,2,2,8446.0,908,7538.0,0.604,4240,67,0.763,0.108,0,Low Education,Unknown,9.041566627727496,8.927844826211702,0.10255658832509207
60,F,1,Graduate,Married,Less than $40K,Blue,36,3,4,3,1977.0,545,1432.0,0.901,4393,72,0.946,0.276,0,Medium Education,Low Income,7.589841512182657,7.267525427828172,0.24373018492259815
42,M,3,Post-Graduate,Married,$80K - $120K,Blue,30,6,2,3,13908.0,0,13908.0,0.719,4319,81,0.976,0.0,0,High Education,Middle Income,9.54029139160713,9.54029139160713,0.0
52,F,2,Graduate,Married,$40K - $60K,Silver,42,3,3,2,19220.0,0,19220.0,0.997,4642,81,0.761,0.0,0,Medium Education,Low Income,9.863758710307131,9.863758710307131,0.0
44,F,5,High School,Single,Less than $40K,Blue,30,3,3,1,2709.0,1726,983.0,0.698,5056,89,0.78,0.637,0,Low Education,Low Income,7.904703913873747,6.891625897052253,0.49286529838899784
38,M,1,High School,Single,$60K - $80K,Blue,33,5,4,1,1503.0,879,624.0,0.776,4439,77,0.604,0.585,0,Low Education,Middle Income,7.315883504509785,6.437751649736401,0.46058440732924394
51,M,1,High School,Married,$80K - $120K,Blue,36,5,2,2,9186.0,0,9186.0,0.658,4986,88,0.76,0.0,0,Low Education,Middle Income,9.125544720271467,9.125544720271467,0.0
50,F,0,Graduate,Single,Less than $40K,Blue,46,3,2,2,2165.0,1392,773.0,0.734,4194,72,0.946,0.643,0,Medium Education,Low Income,7.680637427560936,6.651571873589727,0.49652383905513103
41,F,4,High School,Single,Unknown,Blue,36,4,2,3,1438.3,0,1438.3,0.585,5020,85,0.7,0.0,0,Low Education,Unknown,7.271912163268625,7.271912163268625,0.0
61,F,1,College,Single,Unknown,Blue,50,4,4,1,6673.0,2458,4215.0,0.625,4141,82,0.547,0.368,0,Medium Education,Unknown,8.80597465931132,8.346642090221199,0.3133498192003587
53,F,3,Graduate,Married,Less than $40K,Blue,42,3,1,1,2404.0,1109,1295.0,0.639,4519,72,0.636,0.461,0,Medium Education,Low Income,7.785305182539862,7.16703787691222,0.37912113276856246
47,F,3,Graduate,Married,Less than $40K,Blue,35,4,3,2,1666.0,0,1666.0,0.92,2816,38,0.52,0.0,1,Medium Education,Low Income,7.418780882750794,7.418780882750794,0.0
41,M,2,Graduate,Single,$60K - $80K,Blue,31,3,1,3,8228.0,1935,6293.0,0.627,4933,68,0.545,0.235,0,Medium Education,Middle Income,9.015419779605713,8.747352077624353,0.2110709700799405
54,F,0,Doctorate,Single,Less than $40K,Blue,43,4,1,3,3186.0,968,2218.0,0.696,4077,75,0.63,0.304,0,High Education,Low Income,8.066835314417336,7.704811922932594,0.2654364635044612
53,F,1,Uneducated,Married,Less than $40K,Blue,41,4,2,2,2596.0,868,1728.0,0.743,4801,72,0.714,0.334,0,Low Education,Low Income,7.862112211662748,7.455298485683291,0.288181947493432
43,F,3,High School,Divorced,Less than $40K,Blue,24,4,2,2,1662.0,613,1049.0,0.868,2326,31,0.55,0.369,1,Low Education,Low Income,7.416378479192928,6.956545443151569,0.3140805463063118
42,F,3,Graduate,Single,Less than $40K,Blue,27,6,2,2,2053.0,0,2053.0,0.866,3053,50,0.562,0.0,1,Medium Education,Low Income,7.627544390488503,7.627544390488503,0.0
32,F,2,Uneducated,Single,Unknown,Blue,25,3,2,1,3193.0,1533,1660.0,0.936,4419,75,0.786,0.48,0,Low Education,Unknown,8.069029328774958,7.415175109613295,0.3920420877760237
45,F,4,Graduate,Married,Less than $40K,Blue,41,5,1,2,1927.0,1337,590.0,0.667,5127,81,0.653,0.694,0,Medium Education,Low Income,7.564238475170491,6.3818160174060985,0.5270925962298626
39,F,1,Uneducated,Married,$40K - $60K,Blue,27,3,3,3,2821.0,725,2096.0,0.704,2397,35,0.296,0.257,1,Low Education,Low Income,7.945201132412759,7.64826303090192,0.22872792960811036
48,M,4,High School,Married,$60K - $80K,Blue,42,5,4,3,3879.0,1214,2665.0,0.924,5158,79,0.681,0.313,0,Low Education,Middle Income,8.263590432617319,7.888334500738654,0.27231459532065916
56,F,2,Unknown,Married,Less than $40K,Blue,36,6,2,1,1971.0,922,1049.0,0.762,4827,84,0.867,0.468,0,Unknown,Low Income,7.586803535162581,6.956545443151569,0.38390093019232385
48,F,2,Graduate,Married,Unknown,Blue,35,3,1,1,1755.0,1058,697.0,0.697,4719,90,0.8,0.603,0,Medium Education,Unknown,7.470793774195062,6.548219102762372,0.47187687362741587
42,F,3,Graduate,Married,Less than $40K,Blue,36,4,3,2,2031.0,1720,311.0,0.713,2702,32,0.778,0.847,1,Medium Education,Low Income,7.616775808698373,5.7430031878094825,0.6135627012171029
46,F,2,Graduate,Married,Less than $40K,Blue,31,5,2,0,2330.0,1584,746.0,0.78,3917,71,0.651,0.68,0,Medium Education,Low Income,7.754052639035757,6.616065185132817,0.5187937934151676
46,F,3,College,Married,Less than $40K,Blue,40,6,4,2,1438.3,0,1438.3,0.714,4283,88,0.833,0.0,0,Medium Education,Low Income,7.271912163268625,7.271912163268625,0.0
59,M,2,High School,Divorced,Less than $40K,Blue,51,6,5,3,1438.3,0,1438.3,0.734,2589,49,0.69,0.0,1,Low Education,Low Income,7.271912163268625,7.271912163268625,0.0
60,M,1,Graduate,Married,$120K +,Blue,46,6,3,1,5130.0,2048,3082.0,0.776,4601,88,0.76,0.399,0,Medium Education,High Income,8.543055850941965,8.03365842788615,0.3357576956833441
54,F,2,Graduate,Married,Unknown,Blue,42,4,1,1,11794.0,1018,10776.0,0.898,5547,87,0.706,0.086,0,Medium Education,Unknown,9.375430991841775,9.285169512596832,0.08250122151174369
50,M,1,Unknown,Single,$60K - $80K,Blue,38,4,3,3,7603.0,744,6859.0,0.711,2497,42,0.273,0.098,1,Unknown,Middle Income,8.93642970360832,8.83346272071993,0.09349034308733889
41,F,3,Uneducated,Married,$40K - $60K,Blue,36,1,3,4,3606.0,0,3606.0,0.37,1829,41,0.519,0.0,1,Low Education,Low Income,8.19063168090354,8.19063168090354,0.0
49,F,1,Graduate,Married,Less than $40K,Blue,36,6,2,1,5153.0,1378,3775.0,0.744,4274,81,0.723,0.267,0,Medium Education,Low Income,8.54752839121231,8.236420527265391,0.23665190133900202
47,F,3,College,Single,Less than $40K,Blue,36,3,2,1,2500.0,1169,1331.0,0.638,4265,87,0.812,0.468,0,Medium Education,Low Income,7.824445930877619,7.194436851100335,0.38390093019232385
42,M,4,Graduate,Single,$40K - $60K,Blue,33,5,3,2,2654.0,1489,1165.0,0.668,4767,82,0.673,0.561,0,Medium Education,Low Income,7.884199933676039,7.061334366910438,0.44532664153329504
35,F,3,College,Single,Less than $40K,Blue,25,4,3,2,3611.0,2517,1094.0,0.537,2178,45,0.552,0.697,1,Medium Education,Low Income,8.192016914536875,6.9985096422506015,0.5288619862520892
47,F,4,Unknown,Married,Unknown,Blue,42,5,2,3,1882.0,1143,739.0,0.638,4536,85,0.889,0.607,0,Unknown,Unknown,7.5406215286571525,6.606650186198215,0.47436908675537554
47,M,3,Unknown,Single,$80K - $120K,Blue,36,3,1,2,7421.0,0,7421.0,0.708,4353,75,0.786,0.0,0,Unknown,Middle Income,8.912203841620542,8.912203841620542,0.0
44,F,4,Graduate,Single,Less than $40K,Blue,33,3,2,2,4606.0,1556,3050.0,0.676,4363,78,0.66,0.338,0,Medium Education,Low Income,8.435332164935916,8.02322468471667,0.2911759617060367
32,F,0,High School,Divorced,Unknown,Blue,25,5,3,1,12268.0,1165,11103.0,0.832,4905,82,0.822,0.095,0,Low Education,Unknown,9.414831034791183,9.315060682746585,0.09075436326846414
50,M,2,Post-Graduate,Married,$80K - $120K,Blue,42,6,1,1,9873.0,1276,8597.0,0.791,4613,82,0.745,0.129,0,High Education,Middle Income,9.197660318818809,9.059284897056227,0.12133228516752496
46,F,3,Graduate,Single,Less than $40K,Blue,38,5,1,3,1555.0,1366,189.0,0.704,5490,86,0.755,0.878,0,Medium Education,Low Income,7.349873704738337,5.247024072160486,0.6302073807860712
52,F,2,Graduate,Married,Less than $40K,Blue,36,5,3,4,2160.0,0,2160.0,0.645,2360,56,0.647,0.0,1,Medium Education,Low Income,7.6783263565068856,7.6783263565068856,0.0
38,M,0,Unknown,Married,$60K - $80K,Blue,26,5,2,1,3809.0,1521,2288.0,0.692,4666,69,0.865,0.399,0,Unknown,Middle Income,8.245384468120747,7.735870319952567,0.3357576956833441
44,F,3,High School,Single,Less than $40K,Blue,33,3,3,3,5362.0,1984,3378.0,0.664,3851,87,0.642,0.37,0,Low Education,Low Income,8.587278798982926,8.12533508671429,0.31481073984003355
43,F,1,Graduate,Unknown,Less than $40K,Blue,32,4,4,3,1834.0,1416,418.0,0.868,5653,79,0.927,0.772,0,Medium Education,Low Income,7.51479976048867,6.037870919922137,0.5721088521828892
